kind,etag,id,snippet.videoId,snippet.topLevelComment.kind,snippet.topLevelComment.etag,snippet.topLevelComment.id,snippet.topLevelComment.snippet.authorDisplayName,snippet.topLevelComment.snippet.authorProfileImageUrl,snippet.topLevelComment.snippet.authorChannelUrl,snippet.topLevelComment.snippet.authorChannelId.value,snippet.topLevelComment.snippet.videoId,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.canRate,snippet.topLevelComment.snippet.viewerRating,snippet.topLevelComment.snippet.likeCount,snippet.topLevelComment.snippet.publishedAt,snippet.topLevelComment.snippet.updatedAt,snippet.canReply,snippet.totalReplyCount,snippet.isPublic,nextPageToken,totalResults,resultsPerPage,param_part,param_videoId,param_maxResults,param_pageToken,queryTime
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgwYdlnX8giHZeC-h4F4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/5MYdcZMl8Ic6017iUECD2_WFQdk""",UgwYdlnX8giHZeC-h4F4AaABAg,DaProGamer 1903,https://yt3.ggpht.com/a/AGF-l79ZuXWeY1tOiuzdCFbndh7cIXax_b3VZ3VcFw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCkVlEPPKh_jExSTut6Bu9YQ,UCkVlEPPKh_jExSTut6Bu9YQ,kJQP7kiw5Fk,OMG They have sex,OMG They have sex,True,none,0,2020-02-04 09:52:53+00:00,2020-02-04 09:52:53+00:00,True,1,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgyiZJiK__Xq7PET-Xx4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/jQeE2yi4ViekFIjF_5mPaYTlfP0""",UgyiZJiK__Xq7PET-Xx4AaABAg,KALAB EMPIRE,https://yt3.ggpht.com/a/AGF-l79bGOK2DzDDYFOVg9D1WFotrEReSSyEbNEgzw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCBwuKCvFdgqyR23TgH8KpSw,UCBwuKCvFdgqyR23TgH8KpSw,kJQP7kiw5Fk,Wow and wow and wow,Wow and wow and wow,True,none,0,2020-02-04 09:52:19+00:00,2020-02-04 09:52:19+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgySjEAtW2rhQz_aqDN4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/VEegvLTieKhdSZueVImVxO7IAXw""",UgySjEAtW2rhQz_aqDN4AaABAg,07소유,https://yt3.ggpht.com/a/AGF-l78HtDgrAT2noEhGucvYHtp82a7NZ5FO_G9Ugg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC2EL5PAdnkqIjVFaJ9PdMlQ,UC2EL5PAdnkqIjVFaJ9PdMlQ,kJQP7kiw5Fk,한국인찾아요,한국인찾아요,True,none,0,2020-02-04 09:52:17+00:00,2020-02-04 09:52:17+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgybFSyjyfQmIeELkIJ4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/LGBGLDSUJWGhFKnF7ViDxLMeU0Y""",UgybFSyjyfQmIeELkIJ4AaABAg,Saqlain Shaikh,https://yt3.ggpht.com/a/AGF-l78zFjwXFyJ_jjpCXj64o16rUbBZIGsQbLoAJA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCxDpdqIPFK9hrqrsk1aUAIw,UCxDpdqIPFK9hrqrsk1aUAIw,kJQP7kiw5Fk,Two minutes silence for them who did not understand a word(including me),Two minutes silence for them who did not understand a word(including me),True,none,1,2020-02-04 09:48:02+00:00,2020-02-04 09:48:02+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgykaubWY1V77YcKwpF4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/Ed8A2lenQaakgijluahw1m4FSnc""",UgykaubWY1V77YcKwpF4AaABAg,akram akram,https://yt3.ggpht.com/a/AGF-l79_cYYeK5I08w7ovEXmD7hCause7TwZ104FsQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCm6yygBFC9mxrzuYQ3JtoTw,UCm6yygBFC9mxrzuYQ3JtoTw,kJQP7kiw5Fk,مش نعقول 7 مليار,مش نعقول 7 مليار,True,none,0,2020-02-04 09:47:36+00:00,2020-02-04 09:47:36+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgxuDhz-KFppk6dcDHh4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/2cFe1Mnes8hicU9RPZKcO0hwF6E""",UgxuDhz-KFppk6dcDHh4AaABAg,Viral video,https://yt3.ggpht.com/a/AGF-l79yglkVFQijfDwj06JmPtD32vzH342d-yDd7A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCtqRxjhAKL5Ax6uCw2-SCqA,UCtqRxjhAKL5Ax6uCw2-SCqA,kJQP7kiw5Fk,From Bangladesh 2020,From Bangladesh 2020,True,none,0,2020-02-04 09:44:45+00:00,2020-02-04 09:44:45+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgyReM-9mXZK8CfBJtV4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/IOSeLxTS_GU5gGh2aSRoz0artXY""",UgyReM-9mXZK8CfBJtV4AaABAg,PRASHANT PATIL,https://yt3.ggpht.com/a/AGF-l79IqYCTXHjL-HdCNKts_exouvNgDeK-PodFLg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCtIeHcch5-CgO8Dh3b8qcYA,UCtIeHcch5-CgO8Dh3b8qcYA,kJQP7kiw5Fk,Please tell me meaning of despacito in english..,Please tell me meaning of despacito in english..,True,none,0,2020-02-04 09:44:42+00:00,2020-02-04 09:44:42+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugw_lt7lk0Obz4kw6Yl4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/TpSpNO1zVQ31HyWyTQaMMPWMGEI""",Ugw_lt7lk0Obz4kw6Yl4AaABAg,Manvendra kushawah,https://yt3.ggpht.com/a/AGF-l7-IqZHFojnDsntPhGlS9fuzGs11H7LEgJb3wA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC5q48hM_v_S9Uh89FG69BWQ,UC5q48hM_v_S9Uh89FG69BWQ,kJQP7kiw5Fk,who listening this song from india🇮🇳🇮🇳🇮🇳🇮🇳,who listening this song from india🇮🇳🇮🇳🇮🇳🇮🇳,True,none,0,2020-02-04 09:43:52+00:00,2020-02-04 09:43:52+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugz83YYX9x9DDvcQMap4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/xmA_svWH50uJOFWSd-SocvUnMR0""",Ugz83YYX9x9DDvcQMap4AaABAg,Atsham'z Creation,https://yt3.ggpht.com/a/AGF-l78Nvqo9LwFMRnAIovRRzpim_935-tcOlOFvtQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCMlz979WPA9924lgoDFR9sg,UCMlz979WPA9924lgoDFR9sg,kJQP7kiw5Fk,"<b>Indian, show your presence</b> 👍","*Indian, show your presence* 👍",True,none,0,2020-02-04 09:41:42+00:00,2020-02-04 09:41:42+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugwplfg6wWTu1b40V7p4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/rdVUujhX2aDN0mY0gCR9ehXaV_E""",Ugwplfg6wWTu1b40V7p4AaABAg,chou tzuyu,https://yt3.ggpht.com/a/AGF-l7_lozVXPkPM_0W1P4QUuYHsxwQAXVQQH91oCg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCkSQV-H_GA_P6p3q7hsVMkg,UCkSQV-H_GA_P6p3q7hsVMkg,kJQP7kiw5Fk,Who is here in 2020??<br /> |<br />\/,"Who is here in 2020??
 |
\/",True,none,1,2020-02-04 09:41:16+00:00,2020-02-04 09:41:16+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgywJJ8cn5Os9PQXHc54AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/aJx1kcGRhONIvfL7Ed8oOu82gR0""",UgywJJ8cn5Os9PQXHc54AaABAg,Atsham'z Creation,https://yt3.ggpht.com/a/AGF-l78Nvqo9LwFMRnAIovRRzpim_935-tcOlOFvtQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCMlz979WPA9924lgoDFR9sg,UCMlz979WPA9924lgoDFR9sg,kJQP7kiw5Fk,"<b>Do you know if you read all the comments on this song, it will take  one year</b>","*Do you know if you read all the comments on this song, it will take  one year*",True,none,0,2020-02-04 09:40:27+00:00,2020-02-04 09:40:27+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgwcVIg71h2A3JbXsmV4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/OB0rqkpzHjoifhRjrPAvVECznQE""",UgwcVIg71h2A3JbXsmV4AaABAg,Koushar Khan,https://yt3.ggpht.com/a/AGF-l78QFCn-3WevvSMHuSj9awqcVgyc9oZatR1LKw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCa3MvrSVjDK_kK-T8duToOQ,UCa3MvrSVjDK_kK-T8duToOQ,kJQP7kiw5Fk,Technically luis fonsi ruled last decade with this song,Technically luis fonsi ruled last decade with this song,True,none,2,2020-02-04 09:37:56+00:00,2020-02-04 09:37:56+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgxChrPUK94B8M58M1N4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/m5wxExToZZImPoiJ3xQ3L7h86o0""",UgxChrPUK94B8M58M1N4AaABAg,Atsham'z Creation,https://yt3.ggpht.com/a/AGF-l78Nvqo9LwFMRnAIovRRzpim_935-tcOlOFvtQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCMlz979WPA9924lgoDFR9sg,UCMlz979WPA9924lgoDFR9sg,kJQP7kiw5Fk,"<b>In 6.6 billion views, 200 to 300 views are of mine</b> 😂","*In 6.6 billion views, 200 to 300 views are of mine* 😂",True,none,0,2020-02-04 09:37:49+00:00,2020-02-04 09:37:49+00:00,True,1,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgxHrWEenaF3rq9PCzJ4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/21CLT4IOLZ8vf-l2bq4Rc46wbhM""",UgxHrWEenaF3rq9PCzJ4AaABAg,Kunal Gautam,https://yt3.ggpht.com/a/AGF-l79z0rLFVw4KgAMJbU0IQ9whfOWHUSjw81bUCQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCf5eggyNwAuH2c83CA17Bdg,UCf5eggyNwAuH2c83CA17Bdg,kJQP7kiw5Fk,&#39;I swear I like this comment&#39;<br /><br /><br /><br /><br /><br /><br /><br />Now you swear like comment 😂😂,"'I swear I like this comment'







Now you swear like comment 😂😂",True,none,1,2020-02-04 09:36:39+00:00,2020-02-04 09:36:39+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgzIgkqCBoYg86swrOp4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/NqTqGw-MFJ9IZZBcRYP_R-By68Y""",UgzIgkqCBoYg86swrOp4AaABAg,Atsham'z Creation,https://yt3.ggpht.com/a/AGF-l78Nvqo9LwFMRnAIovRRzpim_935-tcOlOFvtQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCMlz979WPA9924lgoDFR9sg,UCMlz979WPA9924lgoDFR9sg,kJQP7kiw5Fk,<b>Only 150 million people  speaks spanish And 6.6 billion views are on despacito</b>,*Only 150 million people  speaks spanish And 6.6 billion views are on despacito*,True,none,0,2020-02-04 09:35:48+00:00,2020-02-04 09:36:04+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgwCBd6ayYYyDd9MpYl4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/QivoMIcJ4_3AgGRylQdraJBqiMk""",UgwCBd6ayYYyDd9MpYl4AaABAg,_Sponchi_,https://yt3.ggpht.com/a/AGF-l7-NwyObN_j1yZATxBwYJyoWHtow6dl94Y9qdQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCqZBHDAxXcj4ks2At2mxR4A,UCqZBHDAxXcj4ks2At2mxR4A,kJQP7kiw5Fk,Me 3 years later still wondering how this song became the most viewed video on YouTube,Me 3 years later still wondering how this song became the most viewed video on YouTube,True,none,0,2020-02-04 09:33:56+00:00,2020-02-04 09:33:56+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgxvmzsI1DPwvgvYIQF4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/JQ1cEcZ1kuDR5B9_RdnVRsbBt-k""",UgxvmzsI1DPwvgvYIQF4AaABAg,Rushi.,https://yt3.ggpht.com/a/AGF-l7-_zsNTf7P40r0iI6KxhjsRf1wreWnXFtn_xw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCFzJ8ea83f7mdC8Fz78Zsiw,UCFzJ8ea83f7mdC8Fz78Zsiw,kJQP7kiw5Fk,100k comments are in these comments,100k comments are in these comments,True,none,1,2020-02-04 09:30:12+00:00,2020-02-04 09:30:12+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugws1ZZ6BYMdm3H19l54AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/g9l9MP_0YXbivoyUVAPukM7K8ns""",Ugws1ZZ6BYMdm3H19l54AaABAg,Braybond,https://yt3.ggpht.com/a/AGF-l78zNJhSEaL4AFFhYfqdaZHkRWFdZgEhk-8aKw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCL8-UiQJRibb0aWr5Uzcj6Q,UCL8-UiQJRibb0aWr5Uzcj6Q,kJQP7kiw5Fk,04 february 2020,04 february 2020,True,none,0,2020-02-04 09:30:05+00:00,2020-02-04 09:30:05+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgzjGFlBFKwkuUI_hrl4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/dl0gqjX7xAYN7OIXeyFiroTvClM""",UgzjGFlBFKwkuUI_hrl4AaABAg,"Everything u told me to do, I'll try",https://yt3.ggpht.com/a/AGF-l79bj4JVm3agmTrcIjvyZBz__tFiUlMzrm8HbA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCVOHVoP5Ba3IJ3xu4aeaTsw,UCVOHVoP5Ba3IJ3xu4aeaTsw,kJQP7kiw5Fk,Toke a shito,Toke a shito,True,none,0,2020-02-04 09:28:40+00:00,2020-02-04 09:28:40+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugx56CN2uDKyTCFguf14AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/OvzwiK9euNeIhvO_j6wEVpGGEdQ""",Ugx56CN2uDKyTCFguf14AaABAg,Rushi.,https://yt3.ggpht.com/a/AGF-l7-_zsNTf7P40r0iI6KxhjsRf1wreWnXFtn_xw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCFzJ8ea83f7mdC8Fz78Zsiw,UCFzJ8ea83f7mdC8Fz78Zsiw,kJQP7kiw5Fk,Any time see newest comment in just second or minute<br />Unbelievable 🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐,"Any time see newest comment in just second or minute
Unbelievable 🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐",True,none,1,2020-02-04 09:26:06+00:00,2020-02-04 09:27:20+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
